path;db_name;id;brand;model;content_source;content_type;media_type;processing;processing_sm;tampering;ngram_2
C:\DB\EVA-7K\Tiktok\subset_ffmpeg4\D19_V_indoor_move_0001.mp4;EVA-7K;D19;Apple;iPhone6Plus;DIGITAL_CAMERA;INDOOR;MP4;TIKTOK;True;FFMPEG4;avc1avcCavcCsttsdinfdrefdrefstbledtselstelstmdiaesdssttsfreemdatftypfreehdlrkeyshdlrminfkeysilstmdatmoovmdhdhdlrmdiamdhdmetahdlrminfsmhdminfvmhdmoovmvhdmp4aesdsmvhdtraksbgpudtasgpdsbgpsmhddinfstblstsdstcosgpdstcotrakstscstszstsdavc1stsdmp4astssstscstszstcosttsstscsttsstsstkhdedtstraktkhdudtametavmhddinf
C:\DB\EVA-7K\Tiktok\subset_ffmpeg4\D19_V_outdoor_move_0001.mp4;EVA-7K;D19;Apple;iPhone6Plus;DIGITAL_CAMERA;OUTDOOR;MP4;TIKTOK;True;FFMPEG4;avc1avcCavcCsttsdinfdrefdrefstbledtselstelstmdiaesdssttsfreemdatftypfreehdlrkeyshdlrminfkeysilstmdatmoovmdhdhdlrmdiamdhdmetahdlrminfsmhdminfvmhdmoovmvhdmp4aesdsmvhdtraksbgpudtasgpdsbgpsmhddinfstblstsdstcosgpdstcotrakstscstszstsdavc1stsdmp4astssstscstszstcosttsstscsttsstsstkhdedtstraktkhdudtametavmhddinf
C:\DB\EVA-7K\Tiktok\subset_ffmpeg4\D20_V_indoor_move_0001.mp4;EVA-7K;D20;Apple;iPadmini;DIGITAL_CAMERA;INDOOR;MP4;TIKTOK;True;FFMPEG4;avc1avcCavcCsttsdinfdrefdrefstbledtselstelstmdiaesdssttsfreemdatftypfreehdlrkeyshdlrminfkeysilstmdatmoovmdhdhdlrmdiamdhdmetahdlrminfsmhdminfvmhdmoovmvhdmp4aesdsmvhdtraksbgpudtasgpdsbgpsmhddinfstblstsdstcosgpdstcotrakstscstszstsdavc1stsdmp4astssstscstszstcosttsstscsttsstsstkhdedtstraktkhdudtametavmhddinf
C:\DB\EVA-7K\Tiktok\subset_ffmpeg4\D20_V_outdoor_move_0001.mp4;EVA-7K;D20;Apple;iPadmini;DIGITAL_CAMERA;OUTDOOR;MP4;TIKTOK;True;FFMPEG4;avc1avcCavcCsttsdinfdrefdrefstbledtselstelstmdiaesdssttsfreemdatftypfreehdlrkeyshdlrminfkeysilstmdatmoovmdhdhdlrmdiamdhdmetahdlrminfsmhdminfvmhdmoovmvhdmp4aesdsmvhdtraksbgpudtasgpdsbgpsmhddinfstblstsdstcosgpdstcotrakstscstszstsdavc1stsdmp4astssstscstszstcosttsstscsttsstsstkhdedtstraktkhdudtametavmhddinf
C:\DB\EVA-7K\Tiktok\subset_ffmpeg4\D21_V_indoor_move_0001.mp4;EVA-7K;D21;Wiko;Ridge4G;DIGITAL_CAMERA;INDOOR;MP4;TIKTOK;True;FFMPEG4;avc1avcCavcCsttsdinfdrefdrefstbledtselstelstmdiaesdssttsfreemdatftypfreehdlrkeyshdlrminfkeysilstmdatmoovmdhdhdlrmdiamdhdmetahdlrminfsmhdminfvmhdmoovmvhdmp4aesdsmvhdtraksbgpudtasgpdsbgpsmhddinfstblstsdstcosgpdstcotrakstscstszstsdavc1stsdmp4astssstscstszstcosttsstscsttsstsstkhdedtstraktkhdudtametavmhddinf
C:\DB\EVA-7K\Tiktok\subset_ffmpeg4\D21_V_indoor_panrot_0001.mp4;EVA-7K;D21;Wiko;Ridge4G;DIGITAL_CAMERA;INDOOR;MP4;TIKTOK;True;FFMPEG4;avc1avcCavcCsttsdinfdrefdrefstbledtselstelstmdiaesdssttsfreemdatftypfreehdlrkeyshdlrminfkeysilstmdatmoovmdhdhdlrmdiamdhdmetahdlrminfsmhdminfvmhdmoovmvhdmp4aesdsmvhdtraksbgpudtasgpdsbgpsmhddinfstblstsdstcosgpdstcotrakstscstszstsdavc1stsdmp4astssstscstszstcosttsstscsttsstsstkhdedtstraktkhdudtametavmhddinf
C:\DB\EVA-7K\Tiktok\subset_ffmpeg4\D21_V_outdoor_move_0001.mp4;EVA-7K;D21;Wiko;Ridge4G;DIGITAL_CAMERA;OUTDOOR;MP4;TIKTOK;True;FFMPEG4;avc1avcCavcCsttsdinfdrefdrefstbledtselstelstmdiaesdssttsfreemdatftypfreehdlrkeyshdlrminfkeysilstmdatmoovmdhdhdlrmdiamdhdmetahdlrminfsmhdminfvmhdmoovmvhdmp4aesdsmvhdtraksbgpudtasgpdsbgpsmhddinfstblstsdstcosgpdstcotrakstscstszstsdavc1stsdmp4astssstscstszstcosttsstscsttsstsstkhdedtstraktkhdudtametavmhddinf
C:\DB\EVA-7K\Tiktok\subset_ffmpeg4\D21_V_outdoor_panrot_0001.mp4;EVA-7K;D21;Wiko;Ridge4G;DIGITAL_CAMERA;OUTDOOR;MP4;TIKTOK;True;FFMPEG4;avc1avcCavcCsttsdinfdrefdrefstbledtselstelstmdiaesdssttsfreemdatftypfreehdlrkeyshdlrminfkeysilstmdatmoovmdhdhdlrmdiamdhdmetahdlrminfsmhdminfvmhdmoovmvhdmp4aesdsmvhdtraksbgpudtasgpdsbgpsmhddinfstblstsdstcosgpdstcotrakstscstszstsdavc1stsdmp4astssstscstszstcosttsstscsttsstsstkhdedtstraktkhdudtametavmhddinf
C:\DB\EVA-7K\Tiktok\subset_ffmpeg4\D22_V_indoor_move_0001.mp4;EVA-7K;D22;Samsung;GalaxyTrendPlus;DIGITAL_CAMERA;INDOOR;MP4;TIKTOK;True;FFMPEG4;avc1avcCavcCsttsdinfdrefdrefstbledtselstelstmdiaesdssttsfreemdatftypfreehdlrkeyshdlrminfkeysilstmdatmoovmdhdhdlrmdiamdhdmetahdlrminfsmhdminfvmhdmoovmvhdmp4aesdsmvhdtraksbgpudtasgpdsbgpsmhddinfstblstsdstcosgpdstcotrakstscstszstsdavc1stsdmp4astssstscstszstcosttsstscsttsstsstkhdedtstraktkhdudtametavmhddinf
C:\DB\EVA-7K\Tiktok\subset_ffmpeg4\D22_V_outdoor_move_0001.mp4;EVA-7K;D22;Samsung;GalaxyTrendPlus;DIGITAL_CAMERA;OUTDOOR;MP4;TIKTOK;True;FFMPEG4;avc1avcCavcCsttsdinfdrefdrefstbledtselstelstmdiaesdssttsfreemdatftypfreehdlrkeyshdlrminfkeysilstmdatmoovmdhdhdlrmdiamdhdmetahdlrminfsmhdminfvmhdmoovmvhdmp4aesdsmvhdtraksbgpudtasgpdsbgpsmhddinfstblstsdstcosgpdstcotrakstscstszstsdavc1stsdmp4astssstscstszstcosttsstscsttsstsstkhdedtstraktkhdudtametavmhddinf
C:\DB\EVA-7K\Tiktok\subset_ffmpeg4\D23_V_indoor_move_0001.mp4;EVA-7K;D23;Asus;Zenfone2Laser;DIGITAL_CAMERA;INDOOR;MP4;TIKTOK;True;FFMPEG4;avc1avcCavcCsttsdinfdrefdrefstbledtselstelstmdiaesdssttsfreemdatftypfreehdlrkeyshdlrminfkeysilstmdatmoovmdhdhdlrmdiamdhdmetahdlrminfsmhdminfvmhdmoovmvhdmp4aesdsmvhdtraksbgpudtasgpdsbgpsmhddinfstblstsdstcosgpdstcotrakstscstszstsdavc1stsdmp4astssstscstszstcosttsstscsttsstsstkhdedtstraktkhdudtametavmhddinf
C:\DB\EVA-7K\Tiktok\subset_ffmpeg4\D23_V_outdoor_move_0001.mp4;EVA-7K;D23;Asus;Zenfone2Laser;DIGITAL_CAMERA;OUTDOOR;MP4;TIKTOK;True;FFMPEG4;avc1avcCavcCsttsdinfdrefdrefstbledtselstelstmdiaesdssttsfreemdatftypfreehdlrkeyshdlrminfkeysilstmdatmoovmdhdhdlrmdiamdhdmetahdlrminfsmhdminfvmhdmoovmvhdmp4aesdsmvhdtraksbgpudtasgpdsbgpsmhddinfstblstsdstcosgpdstcotrakstscstszstsdavc1stsdmp4astssstscstszstcosttsstscsttsstsstkhdedtstraktkhdudtametavmhddinf
C:\DB\EVA-7K\Tiktok\subset_ffmpeg4\D24_V_indoor_move_0001.mp4;EVA-7K;D24;Xiaomi;RedmiNote3;DIGITAL_CAMERA;INDOOR;MP4;TIKTOK;True;FFMPEG4;avc1avcCavcCsttsdinfdrefdrefstbledtselstelstmdiaesdssttsfreemdatftypfreehdlrkeyshdlrminfkeysilstmdatmoovmdhdhdlrmdiamdhdmetahdlrminfsmhdminfvmhdmoovmvhdmp4aesdsmvhdtraksbgpudtasgpdsbgpsmhddinfstblstsdstcosgpdstcotrakstscstszstsdavc1stsdmp4astssstscstszstcosttsstscsttsstsstkhdedtstraktkhdudtametavmhddinf
C:\DB\EVA-7K\Tiktok\subset_ffmpeg4\D24_V_outdoor_move_0001.mp4;EVA-7K;D24;Xiaomi;RedmiNote3;DIGITAL_CAMERA;OUTDOOR;MP4;TIKTOK;True;FFMPEG4;avc1avcCavcCsttsdinfdrefdrefstbledtselstelstmdiaesdssttsfreemdatftypfreehdlrkeyshdlrminfkeysilstmdatmoovmdhdhdlrmdiamdhdmetahdlrminfsmhdminfvmhdmoovmvhdmp4aesdsmvhdtraksbgpudtasgpdsbgpsmhddinfstblstsdstcosgpdstcotrakstscstszstsdavc1stsdmp4astssstscstszstcosttsstscsttsstsstkhdedtstraktkhdudtametavmhddinf
C:\DB\EVA-7K\Tiktok\subset_ffmpeg4\D25_V_indoor_move_0001.mp4;EVA-7K;D25;OnePlus;A3000;DIGITAL_CAMERA;INDOOR;MP4;TIKTOK;True;FFMPEG4;avc1avcCavcCsttsdinfdrefdrefstbledtselstelstmdiaesdssttsfreemdatftypfreehdlrkeyshdlrminfkeysilstmdatmoovmdhdhdlrmdiamdhdmetahdlrminfsmhdminfvmhdmoovmvhdmp4aesdsmvhdtraksbgpudtasgpdsbgpsmhddinfstblstsdstcosgpdstcotrakstscstszstsdavc1stsdmp4astssstscstszstcosttsstscsttsstsstkhdedtstraktkhdudtametavmhddinf
C:\DB\EVA-7K\Tiktok\subset_ffmpeg4\D25_V_outdoor_move_0001.mp4;EVA-7K;D25;OnePlus;A3000;DIGITAL_CAMERA;OUTDOOR;MP4;TIKTOK;True;FFMPEG4;avc1avcCavcCsttsdinfdrefdrefstbledtselstelstmdiaesdssttsfreemdatftypfreehdlrkeyshdlrminfkeysilstmdatmoovmdhdhdlrmdiamdhdmetahdlrminfsmhdminfvmhdmoovmvhdmp4aesdsmvhdtraksbgpudtasgpdsbgpsmhddinfstblstsdstcosgpdstcotrakstscstszstsdavc1stsdmp4astssstscstszstcosttsstscsttsstsstkhdedtstraktkhdudtametavmhddinf
C:\DB\EVA-7K\Tiktok\subset_ffmpeg4\D26_V_indoor_move_0001.mp4;EVA-7K;D26;Samsung;GalaxyS3Mini;DIGITAL_CAMERA;INDOOR;MP4;TIKTOK;True;FFMPEG4;avc1avcCavcCsttsdinfdrefdrefstbledtselstelstmdiaesdssttsfreemdatftypfreehdlrkeyshdlrminfkeysilstmdatmoovmdhdhdlrmdiamdhdmetahdlrminfsmhdminfvmhdmoovmvhdmp4aesdsmvhdtraksbgpudtasgpdsbgpsmhddinfstblstsdstcosgpdstcotrakstscstszstsdavc1stsdmp4astssstscstszstcosttsstscsttsstsstkhdedtstraktkhdudtametavmhddinf
C:\DB\EVA-7K\Tiktok\subset_ffmpeg4\D26_V_outdoor_move_0001.mp4;EVA-7K;D26;Samsung;GalaxyS3Mini;DIGITAL_CAMERA;OUTDOOR;MP4;TIKTOK;True;FFMPEG4;avc1avcCavcCsttsdinfdrefdrefstbledtselstelstmdiaesdssttsfreemdatftypfreehdlrkeyshdlrminfkeysilstmdatmoovmdhdhdlrmdiamdhdmetahdlrminfsmhdminfvmhdmoovmvhdmp4aesdsmvhdtraksbgpudtasgpdsbgpsmhddinfstblstsdstcosgpdstcotrakstscstszstsdavc1stsdmp4astssstscstszstcosttsstscsttsstsstkhdedtstraktkhdudtametavmhddinf
C:\DB\EVA-7K\Tiktok\subset_ffmpeg4\D27_V_indoor_move_0001.mp4;EVA-7K;D27;Samsung;GalaxyS5;DIGITAL_CAMERA;INDOOR;MP4;TIKTOK;True;FFMPEG4;avc1avcCavcCsttsdinfdrefdrefstbledtselstelstmdiaesdssttsfreemdatftypfreehdlrkeyshdlrminfkeysilstmdatmoovmdhdhdlrmdiamdhdmetahdlrminfsmhdminfvmhdmoovmvhdmp4aesdsmvhdtraksbgpudtasgpdsbgpsmhddinfstblstsdstcosgpdstcotrakstscstszstsdavc1stsdmp4astssstscstszstcosttsstscsttsstsstkhdedtstraktkhdudtametavmhddinf
C:\DB\EVA-7K\Tiktok\subset_ffmpeg4\D27_V_outdoor_move_0001.mp4;EVA-7K;D27;Samsung;GalaxyS5;DIGITAL_CAMERA;OUTDOOR;MP4;TIKTOK;True;FFMPEG4;avc1avcCavcCsttsdinfdrefdrefstbledtselstelstmdiaesdssttsfreemdatftypfreehdlrkeyshdlrminfkeysilstmdatmoovmdhdhdlrmdiamdhdmetahdlrminfsmhdminfvmhdmoovmvhdmp4aesdsmvhdtraksbgpudtasgpdsbgpsmhddinfstblstsdstcosgpdstcotrakstscstszstsdavc1stsdmp4astssstscstszstcosttsstscsttsstsstkhdedtstraktkhdudtametavmhddinf
C:\DB\EVA-7K\Tiktok\subset_ffmpeg4\D28_V_indoor_move_0001.mp4;EVA-7K;D28;Huawei;P89;DIGITAL_CAMERA;INDOOR;MP4;TIKTOK;True;FFMPEG4;avc1avcCavcCsttsdinfdrefdrefstbledtselstelstmdiaesdssttsfreemdatftypfreehdlrkeyshdlrminfkeysilstmdatmoovmdhdhdlrmdiamdhdmetahdlrminfsmhdminfvmhdmoovmvhdmp4aesdsmvhdtraksbgpudtasgpdsbgpsmhddinfstblstsdstcosgpdstcotrakstscstszstsdavc1stsdmp4astssstscstszstcosttsstscsttsstsstkhdedtstraktkhdudtametavmhddinf
C:\DB\EVA-7K\Tiktok\subset_ffmpeg4\D28_V_outdoor_move_0001.mp4;EVA-7K;D28;Huawei;P89;DIGITAL_CAMERA;OUTDOOR;MP4;TIKTOK;True;FFMPEG4;avc1avcCavcCsttsdinfdrefdrefstbledtselstelstmdiaesdssttsfreemdatftypfreehdlrkeyshdlrminfkeysilstmdatmoovmdhdhdlrmdiamdhdmetahdlrminfsmhdminfvmhdmoovmvhdmp4aesdsmvhdtraksbgpudtasgpdsbgpsmhddinfstblstsdstcosgpdstcotrakstscstszstsdavc1stsdmp4astssstscstszstcosttsstscsttsstsstkhdedtstraktkhdudtametavmhddinf
C:\DB\EVA-7K\Tiktok\subset_ffmpeg4\D29_V_indoor_move_0001.mp4;EVA-7K;D29;Apple;iPhone5;DIGITAL_CAMERA;INDOOR;MP4;TIKTOK;True;FFMPEG4;avc1avcCavcCsttsdinfdrefdrefstbledtselstelstmdiaesdssttsfreemdatftypfreehdlrkeyshdlrminfkeysilstmdatmoovmdhdhdlrmdiamdhdmetahdlrminfsmhdminfvmhdmoovmvhdmp4aesdsmvhdtraksbgpudtasgpdsbgpsmhddinfstblstsdstcosgpdstcotrakstscstszstsdavc1stsdmp4astssstscstszstcosttsstscsttsstsstkhdedtstraktkhdudtametavmhddinf
C:\DB\EVA-7K\Tiktok\subset_ffmpeg4\D29_V_outdoor_move_0001.mp4;EVA-7K;D29;Apple;iPhone5;DIGITAL_CAMERA;OUTDOOR;MP4;TIKTOK;True;FFMPEG4;avc1avcCavcCsttsdinfdrefdrefstbledtselstelstmdiaesdssttsfreemdatftypfreehdlrkeyshdlrminfkeysilstmdatmoovmdhdhdlrmdiamdhdmetahdlrminfsmhdminfvmhdmoovmvhdmp4aesdsmvhdtraksbgpudtasgpdsbgpsmhddinfstblstsdstcosgpdstcotrakstscstszstsdavc1stsdmp4astssstscstszstcosttsstscsttsstsstkhdedtstraktkhdudtametavmhddinf
C:\DB\EVA-7K\Tiktok\subset_ffmpeg4\D30_V_indoor_move_0001.mp4;EVA-7K;D30;Huawei;Honor5;DIGITAL_CAMERA;INDOOR;MP4;TIKTOK;True;FFMPEG4;avc1avcCavcCsttsdinfdrefdrefstbledtselstelstmdiaesdssttsfreemdatftypfreehdlrkeyshdlrminfkeysilstmdatmoovmdhdhdlrmdiamdhdmetahdlrminfsmhdminfvmhdmoovmvhdmp4aesdsmvhdtraksbgpudtasgpdsbgpsmhddinfstblstsdstcosgpdstcotrakstscstszstsdavc1stsdmp4astssstscstszstcosttsstscsttsstsstkhdedtstraktkhdudtametavmhddinf
C:\DB\EVA-7K\Tiktok\subset_ffmpeg4\D30_V_outdoor_move_0001.mp4;EVA-7K;D30;Huawei;Honor5;DIGITAL_CAMERA;OUTDOOR;MP4;TIKTOK;True;FFMPEG4;avc1avcCavcCsttsdinfdrefdrefstbledtselstelstmdiaesdssttsfreemdatftypfreehdlrkeyshdlrminfkeysilstmdatmoovmdhdhdlrmdiamdhdmetahdlrminfsmhdminfvmhdmoovmvhdmp4aesdsmvhdtraksbgpudtasgpdsbgpsmhddinfstblstsdstcosgpdstcotrakstscstszstsdavc1stsdmp4astssstscstszstcosttsstscsttsstsstkhdedtstraktkhdudtametavmhddinf
C:\DB\EVA-7K\Tiktok\subset_ffmpeg4\D31_V_indoor_move_0001.mp4;EVA-7K;D31;Samsung;GalaxyS4Mini;DIGITAL_CAMERA;INDOOR;MP4;TIKTOK;True;FFMPEG4;avc1avcCavcCsttsdinfdrefdrefstbledtselstelstmdiaesdssttsfreemdatftypfreehdlrkeyshdlrminfkeysilstmdatmoovmdhdhdlrmdiamdhdmetahdlrminfsmhdminfvmhdmoovmvhdmp4aesdsmvhdtraksbgpudtasgpdsbgpsmhddinfstblstsdstcosgpdstcotrakstscstszstsdavc1stsdmp4astssstscstszstcosttsstscsttsstsstkhdedtstraktkhdudtametavmhddinf
C:\DB\EVA-7K\Tiktok\subset_ffmpeg4\D31_V_outdoor_move_0001.mp4;EVA-7K;D31;Samsung;GalaxyS4Mini;DIGITAL_CAMERA;OUTDOOR;MP4;TIKTOK;True;FFMPEG4;avc1avcCavcCsttsdinfdrefdrefstbledtselstelstmdiaesdssttsfreemdatftypfreehdlrkeyshdlrminfkeysilstmdatmoovmdhdhdlrmdiamdhdmetahdlrminfsmhdminfvmhdmoovmvhdmp4aesdsmvhdtraksbgpudtasgpdsbgpsmhddinfstblstsdstcosgpdstcotrakstscstszstsdavc1stsdmp4astssstscstszstcosttsstscsttsstsstkhdedtstraktkhdudtametavmhddinf
C:\DB\EVA-7K\Tiktok\subset_ffmpeg4\D32_V_indoor_move_0001.mp4;EVA-7K;D32;OnePlus;A3003;DIGITAL_CAMERA;INDOOR;MP4;TIKTOK;True;FFMPEG4;avc1avcCavcCsttsdinfdrefdrefstbledtselstelstmdiaesdssttsfreemdatftypfreehdlrkeyshdlrminfkeysilstmdatmoovmdhdhdlrmdiamdhdmetahdlrminfsmhdminfvmhdmoovmvhdmp4aesdsmvhdtraksbgpudtasgpdsbgpsmhddinfstblstsdstcosgpdstcotrakstscstszstsdavc1stsdmp4astssstscstszstcosttsstscsttsstsstkhdedtstraktkhdudtametavmhddinf
C:\DB\EVA-7K\Tiktok\subset_ffmpeg4\D32_V_outdoor_move_0001.mp4;EVA-7K;D32;OnePlus;A3003;DIGITAL_CAMERA;OUTDOOR;MP4;TIKTOK;True;FFMPEG4;avc1avcCavcCsttsdinfdrefdrefstbledtselstelstmdiaesdssttsfreemdatftypfreehdlrkeyshdlrminfkeysilstmdatmoovmdhdhdlrmdiamdhdmetahdlrminfsmhdminfvmhdmoovmvhdmp4aesdsmvhdtraksbgpudtasgpdsbgpsmhddinfstblstsdstcosgpdstcotrakstscstszstsdavc1stsdmp4astssstscstszstcosttsstscsttsstsstkhdedtstraktkhdudtametavmhddinf
C:\DB\EVA-7K\Tiktok\subset_ffmpeg4\D33_V_indoor_move_0001.mp4;EVA-7K;D33;Huawei;AscendG6;DIGITAL_CAMERA;INDOOR;MP4;TIKTOK;True;FFMPEG4;avc1avcCavcCsttsdinfdrefdrefstbledtselstelstmdiaesdssttsfreemdatftypfreehdlrkeyshdlrminfkeysilstmdatmoovmdhdhdlrmdiamdhdmetahdlrminfsmhdminfvmhdmoovmvhdmp4aesdsmvhdtraksbgpudtasgpdsbgpsmhddinfstblstsdstcosgpdstcotrakstscstszstsdavc1stsdmp4astssstscstszstcosttsstscsttsstsstkhdedtstraktkhdudtametavmhddinf
C:\DB\EVA-7K\Tiktok\subset_ffmpeg4\D33_V_outdoor_move_0001.mp4;EVA-7K;D33;Huawei;AscendG6;DIGITAL_CAMERA;OUTDOOR;MP4;TIKTOK;True;FFMPEG4;avc1avcCavcCsttsdinfdrefdrefstbledtselstelstmdiaesdssttsfreemdatftypfreehdlrkeyshdlrminfkeysilstmdatmoovmdhdhdlrmdiamdhdmetahdlrminfsmhdminfvmhdmoovmvhdmp4aesdsmvhdtraksbgpudtasgpdsbgpsmhddinfstblstsdstcosgpdstcotrakstscstszstsdavc1stsdmp4astssstscstszstcosttsstscsttsstsstkhdedtstraktkhdudtametavmhddinf
C:\DB\EVA-7K\Tiktok\subset_ffmpeg4\D34_V_indoor_move_0001.mp4;EVA-7K;D34;Apple;iPhone5;DIGITAL_CAMERA;INDOOR;MP4;TIKTOK;True;FFMPEG4;avc1avcCavcCsttsdinfdrefdrefstbledtselstelstmdiaesdssttsfreemdatftypfreehdlrkeyshdlrminfkeysilstmdatmoovmdhdhdlrmdiamdhdmetahdlrminfsmhdminfvmhdmoovmvhdmp4aesdsmvhdtraksbgpudtasgpdsbgpsmhddinfstblstsdstcosgpdstcotrakstscstszstsdavc1stsdmp4astssstscstszstcosttsstscsttsstsstkhdedtstraktkhdudtametavmhddinf
C:\DB\EVA-7K\Tiktok\subset_ffmpeg4\D34_V_outdoor_move_0001.mp4;EVA-7K;D34;Apple;iPhone5;DIGITAL_CAMERA;OUTDOOR;MP4;TIKTOK;True;FFMPEG4;avc1avcCavcCsttsdinfdrefdrefstbledtselstelstmdiaesdssttsfreemdatftypfreehdlrkeyshdlrminfkeysilstmdatmoovmdhdhdlrmdiamdhdmetahdlrminfsmhdminfvmhdmoovmvhdmp4aesdsmvhdtraksbgpudtasgpdsbgpsmhddinfstblstsdstcosgpdstcotrakstscstszstsdavc1stsdmp4astssstscstszstcosttsstscsttsstsstkhdedtstraktkhdudtametavmhddinf
C:\DB\EVA-7K\Tiktok\subset_ffmpeg4\D35_V_outdoor_move_0001.mp4;EVA-7K;D35;Samsung;GalaxyTabA;DIGITAL_CAMERA;OUTDOOR;MP4;TIKTOK;True;FFMPEG4;avc1avcCavcCsttsdinfdrefdrefstbledtselstelstmdiaesdssttsfreemdatftypfreehdlrkeyshdlrminfkeysilstmdatmoovmdhdhdlrmdiamdhdmetahdlrminfsmhdminfvmhdmoovmvhdmp4aesdsmvhdtraksbgpudtasgpdsbgpsmhddinfstblstsdstcosgpdstcotrakstscstszstsdavc1stsdmp4astssstscstszstcosttsstscsttsstsstkhdedtstraktkhdudtametavmhddinf
C:\DB\EVA-7K\Tiktok\subset_ffmpeg4\D35_V_outdoor_panrot_0001.mp4;EVA-7K;D35;Samsung;GalaxyTabA;DIGITAL_CAMERA;OUTDOOR;MP4;TIKTOK;True;FFMPEG4;avc1avcCavcCsttsdinfdrefdrefstbledtselstelstmdiaesdssttsfreemdatftypfreehdlrkeyshdlrminfkeysilstmdatmoovmdhdhdlrmdiamdhdmetahdlrminfsmhdminfvmhdmoovmvhdmp4aesdsmvhdtraksbgpudtasgpdsbgpsmhddinfstblstsdstcosgpdstcotrakstscstszstsdavc1stsdmp4astssstscstszstcosttsstscsttsstsstkhdedtstraktkhdudtametavmhddinf
C:\DB\EVA-7K\Tiktok\subset_ffmpeg5\D01_V_indoor_move_0001.mp4;EVA-7K;D01;Samsung;GalaxyS3Mini;DIGITAL_CAMERA;INDOOR;MP4;TIKTOK;True;FFMPEG5;avc1avcCavcCsttsdinfdrefdrefstbledtselstelstmdiaesdssttsfreemdatftypfreehdlrkeyshdlrminfkeysilstmdatmoovmdhdhdlrmdiamdhdmetahdlrminfsmhdminfvmhdmoovmvhdmp4aesdsmvhdtraksbgpudtasgpdsbgpsmhddinfstblstsdstcosgpdstcotrakstscstszstsdavc1stsdmp4astssstscstszstcosttsstscsttsstsstkhdedtstraktkhdudtametavmhddinf
C:\DB\EVA-7K\Tiktok\subset_ffmpeg5\D01_V_outdoor_move_0001.mp4;EVA-7K;D01;Samsung;GalaxyS3Mini;DIGITAL_CAMERA;OUTDOOR;MP4;TIKTOK;True;FFMPEG5;avc1avcCavcCsttsdinfdrefdrefstbledtselstelstmdiaesdssttsfreemdatftypfreehdlrkeyshdlrminfkeysilstmdatmoovmdhdhdlrmdiamdhdmetahdlrminfsmhdminfvmhdmoovmvhdmp4aesdsmvhdtraksbgpudtasgpdsbgpsmhddinfstblstsdstcosgpdstcotrakstscstszstsdavc1stsdmp4astssstscstszstcosttsstscsttsstsstkhdedtstraktkhdudtametavmhddinf
C:\DB\EVA-7K\Tiktok\subset_ffmpeg5\D02_V_indoor_move_0001.mp4;EVA-7K;D02;Apple;iPhone4s;DIGITAL_CAMERA;INDOOR;MP4;TIKTOK;True;FFMPEG5;avc1avcCavcCsttsdinfdrefdrefstbledtselstelstmdiaesdssttsfreemdatftypfreehdlrkeyshdlrminfkeysilstmdatmoovmdhdhdlrmdiamdhdmetahdlrminfsmhdminfvmhdmoovmvhdmp4aesdsmvhdtraksbgpudtasgpdsbgpsmhddinfstblstsdstcosgpdstcotrakstscstszstsdavc1stsdmp4astssstscstszstcosttsstscsttsstsstkhdedtstraktkhdudtametavmhddinf
C:\DB\EVA-7K\Tiktok\subset_ffmpeg5\D02_V_indoor_panrot_0001.mp4;EVA-7K;D02;Apple;iPhone4s;DIGITAL_CAMERA;INDOOR;MP4;TIKTOK;True;FFMPEG5;avc1avcCavcCsttsdinfdrefdrefstbledtselstelstmdiaesdssttsfreemdatftypfreehdlrkeyshdlrminfkeysilstmdatmoovmdhdhdlrmdiamdhdmetahdlrminfsmhdminfvmhdmoovmvhdmp4aesdsmvhdtraksbgpudtasgpdsbgpsmhddinfstblstsdstcosgpdstcotrakstscstszstsdavc1stsdmp4astssstscstszstcosttsstscsttsstsstkhdedtstraktkhdudtametavmhddinf
C:\DB\EVA-7K\Tiktok\subset_ffmpeg5\D02_V_outdoor_move_0001.mp4;EVA-7K;D02;Apple;iPhone4s;DIGITAL_CAMERA;OUTDOOR;MP4;TIKTOK;True;FFMPEG5;avc1avcCavcCsttsdinfdrefdrefstbledtselstelstmdiaesdssttsfreemdatftypfreehdlrkeyshdlrminfkeysilstmdatmoovmdhdhdlrmdiamdhdmetahdlrminfsmhdminfvmhdmoovmvhdmp4aesdsmvhdtraksbgpudtasgpdsbgpsmhddinfstblstsdstcosgpdstcotrakstscstszstsdavc1stsdmp4astssstscstszstcosttsstscsttsstsstkhdedtstraktkhdudtametavmhddinf
C:\DB\EVA-7K\Tiktok\subset_ffmpeg5\D02_V_outdoor_panrot_0001.mp4;EVA-7K;D02;Apple;iPhone4s;DIGITAL_CAMERA;OUTDOOR;MP4;TIKTOK;True;FFMPEG5;avc1avcCavcCsttsdinfdrefdrefstbledtselstelstmdiaesdssttsfreemdatftypfreehdlrkeyshdlrminfkeysilstmdatmoovmdhdhdlrmdiamdhdmetahdlrminfsmhdminfvmhdmoovmvhdmp4aesdsmvhdtraksbgpudtasgpdsbgpsmhddinfstblstsdstcosgpdstcotrakstscstszstsdavc1stsdmp4astssstscstszstcosttsstscsttsstsstkhdedtstraktkhdudtametavmhddinf
