path;db_name;id;brand;model;content_source;content_type;media_type;processing;tampering;structure_pretty;structure_json
C:\DB\VISION\D26_Samsung_GalaxyS3Mini\outdoorYT\D26_V_outdoorYT_panrot_0002.mp4;VISION;D26;Samsung;GalaxyS3Mini;DIGITAL_CAMERA;OUTDOOR;MP4;YOUTUBE;NATIVE;ftyp|free|mdat|moov(mvhd,trak(tkhd,edts(elst),mdia(mdhd,hdlr,minf(vmhd,dinf(dref),stbl(stsd(avc1(avcC)),stts,stss,ctts,stsc,stsz,stco)))),trak(tkhd,edts(elst),mdia(mdhd,hdlr,minf(smhd,dinf(dref),stbl(stsd(mp4a(esds)),stts,stsc,stsz,stco)))),udta(meta(hdlr,ilst)));"[{""type"":""ftyp""},{""type"":""free""},{""type"":""mdat""},{""type"":""moov"",""children"":[{""type"":""mvhd""},{""type"":""trak"",""children"":[{""type"":""tkhd""},{""type"":""edts"",""children"":[{""type"":""elst""}]},{""type"":""mdia"",""children"":[{""type"":""mdhd""},{""type"":""hdlr""},{""type"":""minf"",""children"":[{""type"":""vmhd""},{""type"":""dinf"",""children"":[{""type"":""dref""}]},{""type"":""stbl"",""children"":[{""type"":""stsd"",""children"":[{""type"":""avc1"",""children"":[{""type"":""avcC""}]}]},{""type"":""stts""},{""type"":""stss""},{""type"":""ctts""},{""type"":""stsc""},{""type"":""stsz""},{""type"":""stco""}]}]}]}]},{""type"":""trak"",""children"":[{""type"":""tkhd""},{""type"":""edts"",""children"":[{""type"":""elst""}]},{""type"":""mdia"",""children"":[{""type"":""mdhd""},{""type"":""hdlr""},{""type"":""minf"",""children"":[{""type"":""smhd""},{""type"":""dinf"",""children"":[{""type"":""dref""}]},{""type"":""stbl"",""children"":[{""type"":""stsd"",""children"":[{""type"":""mp4a"",""children"":[{""type"":""esds""}]}]},{""type"":""stts""},{""type"":""stsc""},{""type"":""stsz""},{""type"":""stco""}]}]}]}]},{""type"":""udta"",""children"":[{""type"":""meta"",""children"":[{""type"":""hdlr""},{""type"":""ilst""}]}]}]}]"
C:\DB\VISION\D26_Samsung_GalaxyS3Mini\outdoorYT\D26_V_outdoorYT_still_0001.mp4;VISION;D26;Samsung;GalaxyS3Mini;DIGITAL_CAMERA;OUTDOOR;MP4;YOUTUBE;NATIVE;ftyp|free|mdat|moov(mvhd,trak(tkhd,edts(elst),mdia(mdhd,hdlr,minf(vmhd,dinf(dref),stbl(stsd(avc1(avcC)),stts,stss,ctts,stsc,stsz,stco)))),trak(tkhd,edts(elst),mdia(mdhd,hdlr,minf(smhd,dinf(dref),stbl(stsd(mp4a(esds)),stts,stsc,stsz,stco)))),udta(meta(hdlr,ilst)));"[{""type"":""ftyp""},{""type"":""free""},{""type"":""mdat""},{""type"":""moov"",""children"":[{""type"":""mvhd""},{""type"":""trak"",""children"":[{""type"":""tkhd""},{""type"":""edts"",""children"":[{""type"":""elst""}]},{""type"":""mdia"",""children"":[{""type"":""mdhd""},{""type"":""hdlr""},{""type"":""minf"",""children"":[{""type"":""vmhd""},{""type"":""dinf"",""children"":[{""type"":""dref""}]},{""type"":""stbl"",""children"":[{""type"":""stsd"",""children"":[{""type"":""avc1"",""children"":[{""type"":""avcC""}]}]},{""type"":""stts""},{""type"":""stss""},{""type"":""ctts""},{""type"":""stsc""},{""type"":""stsz""},{""type"":""stco""}]}]}]}]},{""type"":""trak"",""children"":[{""type"":""tkhd""},{""type"":""edts"",""children"":[{""type"":""elst""}]},{""type"":""mdia"",""children"":[{""type"":""mdhd""},{""type"":""hdlr""},{""type"":""minf"",""children"":[{""type"":""smhd""},{""type"":""dinf"",""children"":[{""type"":""dref""}]},{""type"":""stbl"",""children"":[{""type"":""stsd"",""children"":[{""type"":""mp4a"",""children"":[{""type"":""esds""}]}]},{""type"":""stts""},{""type"":""stsc""},{""type"":""stsz""},{""type"":""stco""}]}]}]}]},{""type"":""udta"",""children"":[{""type"":""meta"",""children"":[{""type"":""hdlr""},{""type"":""ilst""}]}]}]}]"
C:\DB\VISION\D26_Samsung_GalaxyS3Mini\outdoorYT\D26_V_outdoorYT_still_0002.mp4;VISION;D26;Samsung;GalaxyS3Mini;DIGITAL_CAMERA;OUTDOOR;MP4;YOUTUBE;NATIVE;ftyp|free|mdat|moov(mvhd,trak(tkhd,edts(elst),mdia(mdhd,hdlr,minf(vmhd,dinf(dref),stbl(stsd(avc1(avcC)),stts,stss,ctts,stsc,stsz,stco)))),trak(tkhd,edts(elst),mdia(mdhd,hdlr,minf(smhd,dinf(dref),stbl(stsd(mp4a(esds)),stts,stsc,stsz,stco)))),udta(meta(hdlr,ilst)));"[{""type"":""ftyp""},{""type"":""free""},{""type"":""mdat""},{""type"":""moov"",""children"":[{""type"":""mvhd""},{""type"":""trak"",""children"":[{""type"":""tkhd""},{""type"":""edts"",""children"":[{""type"":""elst""}]},{""type"":""mdia"",""children"":[{""type"":""mdhd""},{""type"":""hdlr""},{""type"":""minf"",""children"":[{""type"":""vmhd""},{""type"":""dinf"",""children"":[{""type"":""dref""}]},{""type"":""stbl"",""children"":[{""type"":""stsd"",""children"":[{""type"":""avc1"",""children"":[{""type"":""avcC""}]}]},{""type"":""stts""},{""type"":""stss""},{""type"":""ctts""},{""type"":""stsc""},{""type"":""stsz""},{""type"":""stco""}]}]}]}]},{""type"":""trak"",""children"":[{""type"":""tkhd""},{""type"":""edts"",""children"":[{""type"":""elst""}]},{""type"":""mdia"",""children"":[{""type"":""mdhd""},{""type"":""hdlr""},{""type"":""minf"",""children"":[{""type"":""smhd""},{""type"":""dinf"",""children"":[{""type"":""dref""}]},{""type"":""stbl"",""children"":[{""type"":""stsd"",""children"":[{""type"":""mp4a"",""children"":[{""type"":""esds""}]}]},{""type"":""stts""},{""type"":""stsc""},{""type"":""stsz""},{""type"":""stco""}]}]}]}]},{""type"":""udta"",""children"":[{""type"":""meta"",""children"":[{""type"":""hdlr""},{""type"":""ilst""}]}]}]}]"
C:\DB\VISION\D27_Samsung_GalaxyS5\flat\D27_V_flat_move_0001.mp4;VISION;D27;Samsung;GalaxyS5;DIGITAL_CAMERA;FLAT;MP4;ORIGINAL;NATIVE;ftyp|mdat|moov(mvhd,udta(SDLN,smrd,smta),meta(hdlr,keys,ilst),trak(tkhd,mdia(mdhd,hdlr,minf(vmhd,dinf(dref),stbl(stsd(avc1(avcC)),stts,stss,stsz,stsc,stco)))),trak(tkhd,mdia(mdhd,hdlr,minf(smhd,dinf(dref),stbl(stsd(mp4a(esds)),stts,stsz,stsc,stco)))));"[{""type"":""ftyp""},{""type"":""mdat""},{""type"":""moov"",""children"":[{""type"":""mvhd""},{""type"":""udta"",""children"":[{""type"":""SDLN""},{""type"":""smrd""},{""type"":""smta""}]},{""type"":""meta"",""children"":[{""type"":""hdlr""},{""type"":""keys""},{""type"":""ilst""}]},{""type"":""trak"",""children"":[{""type"":""tkhd""},{""type"":""mdia"",""children"":[{""type"":""mdhd""},{""type"":""hdlr""},{""type"":""minf"",""children"":[{""type"":""vmhd""},{""type"":""dinf"",""children"":[{""type"":""dref""}]},{""type"":""stbl"",""children"":[{""type"":""stsd"",""children"":[{""type"":""avc1"",""children"":[{""type"":""avcC""}]}]},{""type"":""stts""},{""type"":""stss""},{""type"":""stsz""},{""type"":""stsc""},{""type"":""stco""}]}]}]}]},{""type"":""trak"",""children"":[{""type"":""tkhd""},{""type"":""mdia"",""children"":[{""type"":""mdhd""},{""type"":""hdlr""},{""type"":""minf"",""children"":[{""type"":""smhd""},{""type"":""dinf"",""children"":[{""type"":""dref""}]},{""type"":""stbl"",""children"":[{""type"":""stsd"",""children"":[{""type"":""mp4a"",""children"":[{""type"":""esds""}]}]},{""type"":""stts""},{""type"":""stsz""},{""type"":""stsc""},{""type"":""stco""}]}]}]}]}]}]"
C:\DB\VISION\D27_Samsung_GalaxyS5\flat\D27_V_flat_move_0002.mp4;VISION;D27;Samsung;GalaxyS5;DIGITAL_CAMERA;FLAT;MP4;ORIGINAL;NATIVE;ftyp|mdat|moov(mvhd,udta(SDLN,smrd,smta),meta(hdlr,keys,ilst),trak(tkhd,mdia(mdhd,hdlr,minf(vmhd,dinf(dref),stbl(stsd(avc1(avcC)),stts,stss,stsz,stsc,stco)))),trak(tkhd,mdia(mdhd,hdlr,minf(smhd,dinf(dref),stbl(stsd(mp4a(esds)),stts,stsz,stsc,stco)))));"[{""type"":""ftyp""},{""type"":""mdat""},{""type"":""moov"",""children"":[{""type"":""mvhd""},{""type"":""udta"",""children"":[{""type"":""SDLN""},{""type"":""smrd""},{""type"":""smta""}]},{""type"":""meta"",""children"":[{""type"":""hdlr""},{""type"":""keys""},{""type"":""ilst""}]},{""type"":""trak"",""children"":[{""type"":""tkhd""},{""type"":""mdia"",""children"":[{""type"":""mdhd""},{""type"":""hdlr""},{""type"":""minf"",""children"":[{""type"":""vmhd""},{""type"":""dinf"",""children"":[{""type"":""dref""}]},{""type"":""stbl"",""children"":[{""type"":""stsd"",""children"":[{""type"":""avc1"",""children"":[{""type"":""avcC""}]}]},{""type"":""stts""},{""type"":""stss""},{""type"":""stsz""},{""type"":""stsc""},{""type"":""stco""}]}]}]}]},{""type"":""trak"",""children"":[{""type"":""tkhd""},{""type"":""mdia"",""children"":[{""type"":""mdhd""},{""type"":""hdlr""},{""type"":""minf"",""children"":[{""type"":""smhd""},{""type"":""dinf"",""children"":[{""type"":""dref""}]},{""type"":""stbl"",""children"":[{""type"":""stsd"",""children"":[{""type"":""mp4a"",""children"":[{""type"":""esds""}]}]},{""type"":""stts""},{""type"":""stsz""},{""type"":""stsc""},{""type"":""stco""}]}]}]}]}]}]"
C:\DB\VISION\D27_Samsung_GalaxyS5\flat\D27_V_flat_move_0003.mp4;VISION;D27;Samsung;GalaxyS5;DIGITAL_CAMERA;FLAT;MP4;ORIGINAL;NATIVE;ftyp|mdat|moov(mvhd,udta(SDLN,smrd,smta),meta(hdlr,keys,ilst),trak(tkhd,mdia(mdhd,hdlr,minf(vmhd,dinf(dref),stbl(stsd(avc1(avcC)),stts,stss,stsz,stsc,stco)))),trak(tkhd,mdia(mdhd,hdlr,minf(smhd,dinf(dref),stbl(stsd(mp4a(esds)),stts,stsz,stsc,stco)))));"[{""type"":""ftyp""},{""type"":""mdat""},{""type"":""moov"",""children"":[{""type"":""mvhd""},{""type"":""udta"",""children"":[{""type"":""SDLN""},{""type"":""smrd""},{""type"":""smta""}]},{""type"":""meta"",""children"":[{""type"":""hdlr""},{""type"":""keys""},{""type"":""ilst""}]},{""type"":""trak"",""children"":[{""type"":""tkhd""},{""type"":""mdia"",""children"":[{""type"":""mdhd""},{""type"":""hdlr""},{""type"":""minf"",""children"":[{""type"":""vmhd""},{""type"":""dinf"",""children"":[{""type"":""dref""}]},{""type"":""stbl"",""children"":[{""type"":""stsd"",""children"":[{""type"":""avc1"",""children"":[{""type"":""avcC""}]}]},{""type"":""stts""},{""type"":""stss""},{""type"":""stsz""},{""type"":""stsc""},{""type"":""stco""}]}]}]}]},{""type"":""trak"",""children"":[{""type"":""tkhd""},{""type"":""mdia"",""children"":[{""type"":""mdhd""},{""type"":""hdlr""},{""type"":""minf"",""children"":[{""type"":""smhd""},{""type"":""dinf"",""children"":[{""type"":""dref""}]},{""type"":""stbl"",""children"":[{""type"":""stsd"",""children"":[{""type"":""mp4a"",""children"":[{""type"":""esds""}]}]},{""type"":""stts""},{""type"":""stsz""},{""type"":""stsc""},{""type"":""stco""}]}]}]}]}]}]"
C:\DB\VISION\D27_Samsung_GalaxyS5\flat\D27_V_flat_panrot_0001.mp4;VISION;D27;Samsung;GalaxyS5;DIGITAL_CAMERA;FLAT;MP4;ORIGINAL;NATIVE;ftyp|mdat|moov(mvhd,udta(SDLN,smrd,smta),meta(hdlr,keys,ilst),trak(tkhd,mdia(mdhd,hdlr,minf(vmhd,dinf(dref),stbl(stsd(avc1(avcC)),stts,stss,stsz,stsc,stco)))),trak(tkhd,mdia(mdhd,hdlr,minf(smhd,dinf(dref),stbl(stsd(mp4a(esds)),stts,stsz,stsc,stco)))));"[{""type"":""ftyp""},{""type"":""mdat""},{""type"":""moov"",""children"":[{""type"":""mvhd""},{""type"":""udta"",""children"":[{""type"":""SDLN""},{""type"":""smrd""},{""type"":""smta""}]},{""type"":""meta"",""children"":[{""type"":""hdlr""},{""type"":""keys""},{""type"":""ilst""}]},{""type"":""trak"",""children"":[{""type"":""tkhd""},{""type"":""mdia"",""children"":[{""type"":""mdhd""},{""type"":""hdlr""},{""type"":""minf"",""children"":[{""type"":""vmhd""},{""type"":""dinf"",""children"":[{""type"":""dref""}]},{""type"":""stbl"",""children"":[{""type"":""stsd"",""children"":[{""type"":""avc1"",""children"":[{""type"":""avcC""}]}]},{""type"":""stts""},{""type"":""stss""},{""type"":""stsz""},{""type"":""stsc""},{""type"":""stco""}]}]}]}]},{""type"":""trak"",""children"":[{""type"":""tkhd""},{""type"":""mdia"",""children"":[{""type"":""mdhd""},{""type"":""hdlr""},{""type"":""minf"",""children"":[{""type"":""smhd""},{""type"":""dinf"",""children"":[{""type"":""dref""}]},{""type"":""stbl"",""children"":[{""type"":""stsd"",""children"":[{""type"":""mp4a"",""children"":[{""type"":""esds""}]}]},{""type"":""stts""},{""type"":""stsz""},{""type"":""stsc""},{""type"":""stco""}]}]}]}]}]}]"
C:\DB\VISION\D27_Samsung_GalaxyS5\flat\D27_V_flat_panrot_0002.mp4;VISION;D27;Samsung;GalaxyS5;DIGITAL_CAMERA;FLAT;MP4;ORIGINAL;NATIVE;ftyp|mdat|moov(mvhd,udta(SDLN,smrd,smta),meta(hdlr,keys,ilst),trak(tkhd,mdia(mdhd,hdlr,minf(vmhd,dinf(dref),stbl(stsd(avc1(avcC)),stts,stss,stsz,stsc,stco)))),trak(tkhd,mdia(mdhd,hdlr,minf(smhd,dinf(dref),stbl(stsd(mp4a(esds)),stts,stsz,stsc,stco)))));"[{""type"":""ftyp""},{""type"":""mdat""},{""type"":""moov"",""children"":[{""type"":""mvhd""},{""type"":""udta"",""children"":[{""type"":""SDLN""},{""type"":""smrd""},{""type"":""smta""}]},{""type"":""meta"",""children"":[{""type"":""hdlr""},{""type"":""keys""},{""type"":""ilst""}]},{""type"":""trak"",""children"":[{""type"":""tkhd""},{""type"":""mdia"",""children"":[{""type"":""mdhd""},{""type"":""hdlr""},{""type"":""minf"",""children"":[{""type"":""vmhd""},{""type"":""dinf"",""children"":[{""type"":""dref""}]},{""type"":""stbl"",""children"":[{""type"":""stsd"",""children"":[{""type"":""avc1"",""children"":[{""type"":""avcC""}]}]},{""type"":""stts""},{""type"":""stss""},{""type"":""stsz""},{""type"":""stsc""},{""type"":""stco""}]}]}]}]},{""type"":""trak"",""children"":[{""type"":""tkhd""},{""type"":""mdia"",""children"":[{""type"":""mdhd""},{""type"":""hdlr""},{""type"":""minf"",""children"":[{""type"":""smhd""},{""type"":""dinf"",""children"":[{""type"":""dref""}]},{""type"":""stbl"",""children"":[{""type"":""stsd"",""children"":[{""type"":""mp4a"",""children"":[{""type"":""esds""}]}]},{""type"":""stts""},{""type"":""stsz""},{""type"":""stsc""},{""type"":""stco""}]}]}]}]}]}]"
C:\DB\VISION\D27_Samsung_GalaxyS5\flat\D27_V_flat_still_0001.mp4;VISION;D27;Samsung;GalaxyS5;DIGITAL_CAMERA;FLAT;MP4;ORIGINAL;NATIVE;ftyp|mdat|moov(mvhd,udta(SDLN,smrd,smta),meta(hdlr,keys,ilst),trak(tkhd,mdia(mdhd,hdlr,minf(vmhd,dinf(dref),stbl(stsd(avc1(avcC)),stts,stss,stsz,stsc,stco)))),trak(tkhd,mdia(mdhd,hdlr,minf(smhd,dinf(dref),stbl(stsd(mp4a(esds)),stts,stsz,stsc,stco)))));"[{""type"":""ftyp""},{""type"":""mdat""},{""type"":""moov"",""children"":[{""type"":""mvhd""},{""type"":""udta"",""children"":[{""type"":""SDLN""},{""type"":""smrd""},{""type"":""smta""}]},{""type"":""meta"",""children"":[{""type"":""hdlr""},{""type"":""keys""},{""type"":""ilst""}]},{""type"":""trak"",""children"":[{""type"":""tkhd""},{""type"":""mdia"",""children"":[{""type"":""mdhd""},{""type"":""hdlr""},{""type"":""minf"",""children"":[{""type"":""vmhd""},{""type"":""dinf"",""children"":[{""type"":""dref""}]},{""type"":""stbl"",""children"":[{""type"":""stsd"",""children"":[{""type"":""avc1"",""children"":[{""type"":""avcC""}]}]},{""type"":""stts""},{""type"":""stss""},{""type"":""stsz""},{""type"":""stsc""},{""type"":""stco""}]}]}]}]},{""type"":""trak"",""children"":[{""type"":""tkhd""},{""type"":""mdia"",""children"":[{""type"":""mdhd""},{""type"":""hdlr""},{""type"":""minf"",""children"":[{""type"":""smhd""},{""type"":""dinf"",""children"":[{""type"":""dref""}]},{""type"":""stbl"",""children"":[{""type"":""stsd"",""children"":[{""type"":""mp4a"",""children"":[{""type"":""esds""}]}]},{""type"":""stts""},{""type"":""stsz""},{""type"":""stsc""},{""type"":""stco""}]}]}]}]}]}]"
C:\DB\VISION\D27_Samsung_GalaxyS5\flat\D27_V_flat_still_0002.mp4;VISION;D27;Samsung;GalaxyS5;DIGITAL_CAMERA;FLAT;MP4;ORIGINAL;NATIVE;ftyp|mdat|moov(mvhd,udta(SDLN,smrd,smta),meta(hdlr,keys,ilst),trak(tkhd,mdia(mdhd,hdlr,minf(vmhd,dinf(dref),stbl(stsd(avc1(avcC)),stts,stss,stsz,stsc,stco)))),trak(tkhd,mdia(mdhd,hdlr,minf(smhd,dinf(dref),stbl(stsd(mp4a(esds)),stts,stsz,stsc,stco)))));"[{""type"":""ftyp""},{""type"":""mdat""},{""type"":""moov"",""children"":[{""type"":""mvhd""},{""type"":""udta"",""children"":[{""type"":""SDLN""},{""type"":""smrd""},{""type"":""smta""}]},{""type"":""meta"",""children"":[{""type"":""hdlr""},{""type"":""keys""},{""type"":""ilst""}]},{""type"":""trak"",""children"":[{""type"":""tkhd""},{""type"":""mdia"",""children"":[{""type"":""mdhd""},{""type"":""hdlr""},{""type"":""minf"",""children"":[{""type"":""vmhd""},{""type"":""dinf"",""children"":[{""type"":""dref""}]},{""type"":""stbl"",""children"":[{""type"":""stsd"",""children"":[{""type"":""avc1"",""children"":[{""type"":""avcC""}]}]},{""type"":""stts""},{""type"":""stss""},{""type"":""stsz""},{""type"":""stsc""},{""type"":""stco""}]}]}]}]},{""type"":""trak"",""children"":[{""type"":""tkhd""},{""type"":""mdia"",""children"":[{""type"":""mdhd""},{""type"":""hdlr""},{""type"":""minf"",""children"":[{""type"":""smhd""},{""type"":""dinf"",""children"":[{""type"":""dref""}]},{""type"":""stbl"",""children"":[{""type"":""stsd"",""children"":[{""type"":""mp4a"",""children"":[{""type"":""esds""}]}]},{""type"":""stts""},{""type"":""stsz""},{""type"":""stsc""},{""type"":""stco""}]}]}]}]}]}]"
C:\DB\VISION\D27_Samsung_GalaxyS5\flatWA\D27_V_flatWA_move_0001.mp4;VISION;D27;Samsung;GalaxyS5;DIGITAL_CAMERA;FLAT;MP4;WHATSAPP;NATIVE;ftyp|beam|wide|moov(mvhd,trak(tkhd,free,mdia(mdhd,hdlr,minf(vmhd,dinf(dref),stbl(stsd(avc1(avcC,colr)),stts,stss,sdtp,stsc,stsz,stco)))),trak(tkhd,free,mdia(mdhd,hdlr,minf(smhd,dinf(dref),stbl(stsd(mp4a(esds)),stts,stsc,stsz,stco)))))|mdat;"[{""type"":""ftyp""},{""type"":""beam""},{""type"":""wide""},{""type"":""moov"",""children"":[{""type"":""mvhd""},{""type"":""trak"",""children"":[{""type"":""tkhd""},{""type"":""free""},{""type"":""mdia"",""children"":[{""type"":""mdhd""},{""type"":""hdlr""},{""type"":""minf"",""children"":[{""type"":""vmhd""},{""type"":""dinf"",""children"":[{""type"":""dref""}]},{""type"":""stbl"",""children"":[{""type"":""stsd"",""children"":[{""type"":""avc1"",""children"":[{""type"":""avcC""},{""type"":""colr""}]}]},{""type"":""stts""},{""type"":""stss""},{""type"":""sdtp""},{""type"":""stsc""},{""type"":""stsz""},{""type"":""stco""}]}]}]}]},{""type"":""trak"",""children"":[{""type"":""tkhd""},{""type"":""free""},{""type"":""mdia"",""children"":[{""type"":""mdhd""},{""type"":""hdlr""},{""type"":""minf"",""children"":[{""type"":""smhd""},{""type"":""dinf"",""children"":[{""type"":""dref""}]},{""type"":""stbl"",""children"":[{""type"":""stsd"",""children"":[{""type"":""mp4a"",""children"":[{""type"":""esds""}]}]},{""type"":""stts""},{""type"":""stsc""},{""type"":""stsz""},{""type"":""stco""}]}]}]}]}]},{""type"":""mdat""}]"
C:\DB\VISION\D27_Samsung_GalaxyS5\flatWA\D27_V_flatWA_move_0002.mp4;VISION;D27;Samsung;GalaxyS5;DIGITAL_CAMERA;FLAT;MP4;WHATSAPP;NATIVE;ftyp|beam|wide|moov(mvhd,trak(tkhd,free,mdia(mdhd,hdlr,minf(vmhd,dinf(dref),stbl(stsd(avc1(avcC,colr)),stts,stss,sdtp,stsc,stsz,stco)))),trak(tkhd,free,mdia(mdhd,hdlr,minf(smhd,dinf(dref),stbl(stsd(mp4a(esds)),stts,stsc,stsz,stco)))))|mdat;"[{""type"":""ftyp""},{""type"":""beam""},{""type"":""wide""},{""type"":""moov"",""children"":[{""type"":""mvhd""},{""type"":""trak"",""children"":[{""type"":""tkhd""},{""type"":""free""},{""type"":""mdia"",""children"":[{""type"":""mdhd""},{""type"":""hdlr""},{""type"":""minf"",""children"":[{""type"":""vmhd""},{""type"":""dinf"",""children"":[{""type"":""dref""}]},{""type"":""stbl"",""children"":[{""type"":""stsd"",""children"":[{""type"":""avc1"",""children"":[{""type"":""avcC""},{""type"":""colr""}]}]},{""type"":""stts""},{""type"":""stss""},{""type"":""sdtp""},{""type"":""stsc""},{""type"":""stsz""},{""type"":""stco""}]}]}]}]},{""type"":""trak"",""children"":[{""type"":""tkhd""},{""type"":""free""},{""type"":""mdia"",""children"":[{""type"":""mdhd""},{""type"":""hdlr""},{""type"":""minf"",""children"":[{""type"":""smhd""},{""type"":""dinf"",""children"":[{""type"":""dref""}]},{""type"":""stbl"",""children"":[{""type"":""stsd"",""children"":[{""type"":""mp4a"",""children"":[{""type"":""esds""}]}]},{""type"":""stts""},{""type"":""stsc""},{""type"":""stsz""},{""type"":""stco""}]}]}]}]}]},{""type"":""mdat""}]"
C:\DB\VISION\D27_Samsung_GalaxyS5\flatWA\D27_V_flatWA_move_0003.mp4;VISION;D27;Samsung;GalaxyS5;DIGITAL_CAMERA;FLAT;MP4;WHATSAPP;NATIVE;ftyp|beam|wide|moov(mvhd,trak(tkhd,free,mdia(mdhd,hdlr,minf(vmhd,dinf(dref),stbl(stsd(avc1(avcC,colr)),stts,stss,sdtp,stsc,stsz,stco)))),trak(tkhd,free,mdia(mdhd,hdlr,minf(smhd,dinf(dref),stbl(stsd(mp4a(esds)),stts,stsc,stsz,stco)))))|mdat;"[{""type"":""ftyp""},{""type"":""beam""},{""type"":""wide""},{""type"":""moov"",""children"":[{""type"":""mvhd""},{""type"":""trak"",""children"":[{""type"":""tkhd""},{""type"":""free""},{""type"":""mdia"",""children"":[{""type"":""mdhd""},{""type"":""hdlr""},{""type"":""minf"",""children"":[{""type"":""vmhd""},{""type"":""dinf"",""children"":[{""type"":""dref""}]},{""type"":""stbl"",""children"":[{""type"":""stsd"",""children"":[{""type"":""avc1"",""children"":[{""type"":""avcC""},{""type"":""colr""}]}]},{""type"":""stts""},{""type"":""stss""},{""type"":""sdtp""},{""type"":""stsc""},{""type"":""stsz""},{""type"":""stco""}]}]}]}]},{""type"":""trak"",""children"":[{""type"":""tkhd""},{""type"":""free""},{""type"":""mdia"",""children"":[{""type"":""mdhd""},{""type"":""hdlr""},{""type"":""minf"",""children"":[{""type"":""smhd""},{""type"":""dinf"",""children"":[{""type"":""dref""}]},{""type"":""stbl"",""children"":[{""type"":""stsd"",""children"":[{""type"":""mp4a"",""children"":[{""type"":""esds""}]}]},{""type"":""stts""},{""type"":""stsc""},{""type"":""stsz""},{""type"":""stco""}]}]}]}]}]},{""type"":""mdat""}]"
C:\DB\VISION\D27_Samsung_GalaxyS5\flatWA\D27_V_flatWA_panrot_0001.mp4;VISION;D27;Samsung;GalaxyS5;DIGITAL_CAMERA;FLAT;MP4;WHATSAPP;NATIVE;ftyp|beam|wide|moov(mvhd,trak(tkhd,free,mdia(mdhd,hdlr,minf(vmhd,dinf(dref),stbl(stsd(avc1(avcC,colr)),stts,stss,sdtp,stsc,stsz,stco)))),trak(tkhd,free,mdia(mdhd,hdlr,minf(smhd,dinf(dref),stbl(stsd(mp4a(esds)),stts,stsc,stsz,stco)))))|mdat;"[{""type"":""ftyp""},{""type"":""beam""},{""type"":""wide""},{""type"":""moov"",""children"":[{""type"":""mvhd""},{""type"":""trak"",""children"":[{""type"":""tkhd""},{""type"":""free""},{""type"":""mdia"",""children"":[{""type"":""mdhd""},{""type"":""hdlr""},{""type"":""minf"",""children"":[{""type"":""vmhd""},{""type"":""dinf"",""children"":[{""type"":""dref""}]},{""type"":""stbl"",""children"":[{""type"":""stsd"",""children"":[{""type"":""avc1"",""children"":[{""type"":""avcC""},{""type"":""colr""}]}]},{""type"":""stts""},{""type"":""stss""},{""type"":""sdtp""},{""type"":""stsc""},{""type"":""stsz""},{""type"":""stco""}]}]}]}]},{""type"":""trak"",""children"":[{""type"":""tkhd""},{""type"":""free""},{""type"":""mdia"",""children"":[{""type"":""mdhd""},{""type"":""hdlr""},{""type"":""minf"",""children"":[{""type"":""smhd""},{""type"":""dinf"",""children"":[{""type"":""dref""}]},{""type"":""stbl"",""children"":[{""type"":""stsd"",""children"":[{""type"":""mp4a"",""children"":[{""type"":""esds""}]}]},{""type"":""stts""},{""type"":""stsc""},{""type"":""stsz""},{""type"":""stco""}]}]}]}]}]},{""type"":""mdat""}]"
